TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg,Batt24V_Min
,,Volts,kW/m^2,,kW/m^2,W/m^2,W/m^2,,Deg C,%,meters/second,Deg,Deg,,W/m,W/m,
TmStamp,RecNum,Min,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,WVc,WVc,WVc,Avg,Avg,Avg,
16/02/2024 23:00:00,6510,13.67,0,0,0,0,0,0,16.91,60.93,0.713,40.23,48.27,1002.8394,12.819743,0,-0.066
17/02/2024 00:00:00,6511,13.69,0.32789224,0,0,0,0,0,15.54,73.35,0.53,234.6,34.56,1002.56506,12.7903,0,-0.064
17/02/2024 01:00:00,6512,13.68,0.07000241,0,0,0,0,0,13.32,76.75,0.471,232.9,17.81,1002.50006,12.678716,0,-0.064
17/02/2024 02:00:00,6513,13.66,0,0,0,0,0,0,12.68,77.71,0.665,246.6,21.91,1002.4444,12.514474,0,-0.066
17/02/2024 03:00:00,6514,13.68,0.032643143,0,0,0,0,0,12.3,77.09,0.628,240.6,20.35,1002.0316,12.364349,0,-0.066
17/02/2024 04:00:00,6515,13.63,0.00042952606,0,0,0,0,0,12.42,80.3,0.202,57.16,32.42,1001.80945,12.267839,0,-0.066
17/02/2024 05:00:00,6516,13.67,0,0,0,0,0,0,12.62,77.53,0.288,238.2,20.79,1001.80505,12.199237,0,-0.064
17/02/2024 06:00:00,6517,13.67,0.0357578,0,0,0,0,0,12.63,81.3,0.195,235.2,33.13,1001.77466,12.203635,0,-0.066
17/02/2024 07:00:00,6518,13.64,0,0,8.98076,4.812468,8.1463375,-18.610542,12.37,84.8,0.249,141.3,38.5,1002.17004,12.142773,0,-0.066
17/02/2024 08:00:00,6519,13.67,0.23180024,0,209.04097,115.68078,228.31776,-380.66376,15.36,67.37,0.17,249.3,18.33,1002.895,12.042214,0,-0.064
17/02/2024 09:00:00,6520,13.65,0.90893173,0,195.66377,106.40987,166.48567,-212.81258,17.56,57.86,0.699,20.11,9.55,1003.45465,12.926047,0,-0.062
17/02/2024 10:00:00,6521,13.66,1.5020818,0,581.04694,315.99704,537.4084,-415.79633,19.85,44.74,0.837,7.825,47.12,1003.64856,12.817397,0,-0.06
17/02/2024 11:00:00,6522,13.66,1.6723893,0,835.0656,453.7174,820.945,-499.04092,21.8,43.25,1.295,27.38,59.01,1003.51965,13.081041,0,-0.06
17/02/2024 12:00:00,6523,13.65,1.1457326,0,959.5474,521.50995,960.8212,-508.52826,22.68,42.66,1.72,26.24,58.48,1003.40924,13.2356825,0,-0.058
17/02/2024 13:00:00,6524,13.65,1.3649948,0,1023.42456,558.0871,1022.015,-506.00247,22.43,49.76,3.585,21.93,35.3,1003.10547,13.28756,0,-0.062
17/02/2024 14:00:00,6525,13.69,0.8960125,0,1020.42444,557.1113,1017.6415,-504.5698,22.48,49.81,4.467,19.48,33.69,1002.71564,13.289223,0,-0.062
17/02/2024 15:00:00,6526,13.67,0.93318295,0,951.2121,518.11237,951.07825,-502.35117,22.57,49.46,4.808,21.95,27.73,1002.3996,13.218891,0,-0.062
17/02/2024 16:00:00,6527,13.67,1.1003444,0,822.0459,447.1927,822.07294,-496.17545,22.74,50.13,4.946,20.12,28.44,1001.81213,13.172598,0,-0.062
17/02/2024 17:00:00,6528,13.66,1.023862,0,641.6319,350.5179,644.66125,-480.8142,23.41,49.95,4.718,20.22,23.8,1001.26154,13.085728,0,-0.062
17/02/2024 18:00:00,6529,13.69,1.420169,0,420.20676,230.55882,425.94504,-448.59497,22.96,52.17,4.604,27.8,20.41,1001.18036,13.070536,0,-0.062
17/02/2024 19:00:00,6530,13.68,1.4161589,0,180.85014,99.84261,189.2198,-367.06628,21.81,57.34,4.481,30.25,20.34,1001.31665,13.124747,0,-0.062
17/02/2024 20:00:00,6531,13.65,0.43892077,0,18.201601,10.286009,21.322805,-39.641895,20.4,61.12,2.925,30.26,19.36,1001.6769,13.118379,0,-0.062
17/02/2024 21:00:00,6532,13.7,0.03649854,0,0,0,0,0,18.82,65.74,0.34,90.3,36.91,1002.373,13.089454,0,-0.066
17/02/2024 22:00:00,6533,13.7,0.011805495,0,0,0,0,0,17.93,69.42,0.896,258.1,54.04,1002.758,13.032619,0,-0.06
17/02/2024 23:00:00,6534,13.7,0.00010733216,0,0,0,0,0,17.34,73.28,0.642,300.7,52.24,1003.0368,12.935901,0,-0.062
18/02/2024 00:00:00,6535,13.7,0.010197704,0,0,0,0,0,16.79,73.54,0.407,245.8,20.65,1002.8244,12.822016,0,-0.064
18/02/2024 01:00:00,6536,13.7,0.0074076,0,0,0,0,0,16.16,76.23,0.372,250.1,25.26,1002.3037,12.714473,0,-0.062
18/02/2024 02:00:00,6537,13.7,0.09597856,0,0,0,0,0,14.87,78.75,0.364,195.7,34.63,1001.88824,12.601477,0,-0.066
18/02/2024 03:00:00,6538,13.69,0.016000604,0,0,0,0,0,13.97,75.26,0.403,187.7,31.05,1001.3629,12.420773,0,-0.066
18/02/2024 04:00:00,6539,13.64,0.011060155,0,0,0,0,0,14.08,80.6,0.167,190.2,26.57,1000.9248,12.344278,0,-0.066
18/02/2024 05:00:00,6540,13.68,0.052217256,0,0,0,0,0,12.68,82.5,0.185,218.3,12.64,1000.6079,12.243608,0,-0.07
18/02/2024 06:00:00,6541,13.65,0.00064434984,0,0,0,0,0,12.53,84.9,0.055,128.9,10.94,1000.671,12.150437,0,-0.066
18/02/2024 07:00:00,6542,13.66,0.006336473,0,8.23533,4.3807387,7.152868,-14.002203,12.07,85.9,0.067,141.5,11.91,1001.02045,12.072605,0,-0.064
18/02/2024 08:00:00,6543,13.67,0.013744294,0,183.20653,102.29641,211.33296,-338.6864,14.78,68.58,0.047,218.1,5.258,1001.57605,12.043345,0,-0.064
18/02/2024 09:00:00,6544,13.65,0.2547282,0,423.9308,233.23177,450.6882,-441.80655,19.63,51.24,0.059,30.27,5.72,1001.8398,12.747292,0,-0.064
18/02/2024 10:00:00,6545,13.66,1.0327448,0,650.8614,355.1868,673.7895,-482.62988,22,47.81,1.34,25.64,14.74,1001.6488,13.080182,0,-0.058
18/02/2024 11:00:00,6546,13.61,0.8368992,0,835.9416,453.75735,851.5786,-502.72635,24.74,35.84,1.804,26.58,19.35,1001.9354,13.208775,0,-0.058
18/02/2024 12:00:00,6547,13.67,0.38615152,0,963.367,522.8006,970.4437,-509.75708,28.06,29.95,0.792,24.92,40.06,1001.79333,13.2022295,0,-0.058
18/02/2024 13:00:00,6548,13.64,0.87880045,0,1029.4631,560.58704,1034.6586,-511.1566,30.08,27.38,1.405,32.31,38.66,1001.2636,13.113751,0,-0.058
18/02/2024 14:00:00,6549,13.69,0.7984305,0,1028.2402,560.6999,1031.344,-510.5353,31.15,26.36,2.095,29.96,37.36,1000.672,13.291698,0,-0.058
18/02/2024 15:00:00,6550,13.69,1.0639304,0,956.5085,520.3975,960.97284,-507.31244,31.7,27.38,2.915,22.44,25.83,999.90576,13.309643,0,-0.058
18/02/2024 16:00:00,6551,13.65,1.0794849,0,825.17456,448.38397,828.4392,-500.63113,31.44,29.97,3.786,22.18,22.7,999.4417,13.371853,0,-0.058
18/02/2024 17:00:00,6552,13.68,1.1297958,0,641.2361,349.87836,645.8377,-483.55063,31.25,30.51,3.77,20.04,24.54,999.1596,13.373751,0,-0.058
18/02/2024 18:00:00,6553,13.7,1.4633093,0,415.92133,228.04068,422.72998,-447.83224,30.73,30.45,3.911,22,21.16,998.8849,13.327407,0,-0.058
18/02/2024 19:00:00,6554,13.66,1.2168775,0,179.57584,99.046265,187.26157,-366.17215,30.02,35.89,2.55,13.85,47.47,998.82263,13.373047,0,-0.058
18/02/2024 20:00:00,6555,13.65,0.6523412,0,16.722963,9.479222,19.685783,-33.50135,27.84,41.23,3.097,266.4,30.9,999.3805,13.413871,0,-0.062
18/02/2024 21:00:00,6556,13.67,0.084988266,0,0,0,0,0,26.36,45.84,2.265,263.8,25.92,999.9612,13.386446,0,-0.062
18/02/2024 22:00:00,6557,13.64,0.27449495,0,0,0,0,0,24.23,51.94,0.93,250.7,23.01,1000.6673,13.393287,0,-0.058
18/02/2024 23:00:00,6558,13.69,0.25532743,0,0,0,0,0,23,54.85,1.076,229.1,34.78,1000.7348,13.308445,0,-0.058
19/02/2024 00:00:00,6559,13.64,0.12708884,0,0,0,0,0,21.25,73.71,0.172,92.7,24.07,1000.6744,13.202528,0,-0.062
19/02/2024 01:00:00,6560,13.51,0.004508441,0,0,0,0,0,20.04,67.54,0.13,252.2,27.43,1000.0311,12.928291,0,-0.064
19/02/2024 02:00:00,6561,13.67,0.05893202,0,0,0,0,0,20,76.93,0.187,85.7,40.21,999.2078,12.7650585,0,-0.064
19/02/2024 03:00:00,6562,13.66,0.024367157,0,0,0,0,0,18.17,83,0.064,111.2,3.264,998.548,12.52454,0,-0.064
19/02/2024 04:00:00,6563,13.67,0.006011281,0,0,0,0,0,17.39,83.5,0.014,105.1,4.212,997.98444,12.273858,0,-0.064
19/02/2024 05:00:00,6564,13.63,0,0,0,0,0,0,16.8,82,0.224,112.7,12.79,997.4892,12.089445,0,-0.064
19/02/2024 06:00:00,6565,13.67,0.14858475,0,0.071349286,0,0,0,17.99,70.47,0.261,108.8,31.15,997.57764,12.04815,0,-0.064
19/02/2024 07:00:00,6566,13.64,0.15942061,0,7.421555,4.0130143,6.6992064,-13.83117,17.36,77.17,0.046,48.32,3.865,997.9778,12.260562,0,-0.064
19/02/2024 08:00:00,6567,13.67,0.051847637,0,175.62123,97.37949,202.03105,-331.84,19.43,62.37,0.054,39.67,3.825,998.6411,12.212683,0,-0.064
19/02/2024 09:00:00,6568,13.64,0.32048348,0,415.38583,228.33368,441.83466,-435.84155,24.09,46.08,0.004,281.8,0.9,998.62836,12.776208,0,-0.064
19/02/2024 10:00:00,6569,13.65,0.8933921,0,638.23083,348.01254,660.6042,-475.6853,27.51,34.86,0.695,23.91,8.66,998.5207,12.994173,0,-0.058
19/02/2024 11:00:00,6570,13.69,0.9637451,0,824.60254,447.27997,839.75006,-497.88156,30.11,30.18,1.912,22.29,18.21,998.7123,13.230751,0,-0.058
19/02/2024 12:00:00,6571,13.64,0.8722341,0,949.4435,514.9405,955.4736,-504.2077,32.71,28.8,1.587,27.13,32.45,998.57745,13.267272,0,-0.058
19/02/2024 13:00:00,6572,13.64,0.98076093,0,998.65594,542.9994,999.2685,-498.1467,34.39,27.12,1.721,18.05,47.16,998.0853,13.26364,0,-0.058
19/02/2024 14:00:00,6573,13.65,1.3411225,0,983.7709,535.888,981.4242,-490.2254,35.04,27.94,2.709,23.09,36.27,997.61053,13.345536,0,-0.058
19/02/2024 15:00:00,6574,13.67,1.1366582,0,923.60754,502.14032,922.7475,-491.7246,34.03,27.18,3.486,19.46,24.43,997.12915,13.373719,0,-0.058
19/02/2024 16:00:00,6575,13.66,1.4034034,0,802.41504,435.8146,801.8463,-488.86844,33.68,27.46,3.94,20.16,21.31,996.8634,13.380177,0,-0.058
19/02/2024 17:00:00,6576,13.64,1.3234217,0,620.94293,338.69833,622.1536,-470.57864,33.38,26.91,3.65,21.76,20.95,996.6258,13.355565,0,-0.058
19/02/2024 18:00:00,6577,13.65,1.9232907,0,402.1812,220.44083,406.82285,-436.557,32.03,30.79,3.725,23.85,20.68,996.6006,13.334579,0,-0.058
19/02/2024 19:00:00,6578,13.65,1.4876565,0,171.2726,94.51109,178.07935,-354.59888,30.53,33.09,2.424,23.97,20.82,996.65967,13.352592,0,-0.058
19/02/2024 20:00:00,6579,13.69,0.54614675,0,13.665779,7.7703595,16.182045,-26.478872,28.37,38.14,1.252,21.89,14.78,996.94727,13.343822,0,-0.058
19/02/2024 21:00:00,6580,13.64,0.48500448,0,0,0,0,0,25.38,50.11,0.473,248.2,15.31,997.1176,13.27839,0,-0.058
19/02/2024 22:00:00,6581,13.45,0.0062238886,0,0,0,0,0,23.14,54.77,0.724,236.9,21.84,997.25964,13.156997,0,-0.062
19/02/2024 23:00:00,6582,13.69,0.06707562,0,0,0,0,0,21.52,60.76,0.556,233.3,26.44,997.24884,13.037714,0,-0.064
20/02/2024 00:00:00,6583,13.68,0.011270733,0,0,0,0,0,20.84,65.94,0.69,225,23.56,997.0602,12.895677,0,-0.064
20/02/2024 01:00:00,6584,13.69,0,0,0,0,0,0,19.95,66.68,0.37,200.3,8.99,996.63086,12.753635,0,-0.064
20/02/2024 02:00:00,6585,13.69,0.0003220329,0,0,0,0,0,19.59,67.61,0.183,169,10.16,995.96136,12.604541,0,-0.064
20/02/2024 03:00:00,6586,13.67,0.027587486,0,0,0,0,0,19.46,72.05,0.176,213.9,12.57,995.85815,12.533752,0,-0.064
20/02/2024 04:00:00,6587,13.63,0.001073443,0,0,0,0,0,19.12,71.55,0.116,213.4,5.647,995.5553,12.427233,0,-0.064
20/02/2024 05:00:00,6588,13.67,0.002146886,0,0,0,0,0,18.66,73.75,0.627,122.5,28.69,995.7584,12.398274,0,-0.066
20/02/2024 06:00:00,6589,13.52,0.007728818,0,0,0,0,0,17.44,83.8,1.029,107,29.61,996.2552,12.345639,0,-0.066
20/02/2024 07:00:00,6590,13.68,0,0,12.538174,6.8750157,11.08472,-18.065346,17.22,94.8,2.302,97.5,26.03,996.40546,12.042722,0,-0.066
20/02/2024 08:00:00,6591,13.64,0.7952149,0,162.16959,91.44725,181.64452,-297.8863,18.06,91.4,1.978,94.6,28,997.5616,11.784812,0,-0.066
20/02/2024 09:00:00,6592,13.67,1.4579219,0,399.20044,220.06293,322.66824,-417.8367,19.35,82.4,3.494,91.2,21.81,998.2634,12.362501,0,-0.064
20/02/2024 10:00:00,6593,13.64,1.4840494,0,592.07605,322.8939,133.36726,-442.692,21.2,75.72,4.047,90.2,24.65,998.8724,12.821224,0,-0.062
20/02/2024 11:00:00,6594,13.68,0.6123024,0,792.16125,430.28384,99.27344,-477.71558,22.67,59.89,3.339,92.5,30.2,999.024,12.957875,0,-0.062
20/02/2024 12:00:00,6595,13.64,0.38865787,0,954.26013,518.57623,107.38439,-506.71774,25.79,52.64,3.355,93,30.6,998.9914,13.120718,0,-0.058
20/02/2024 13:00:00,6596,13.67,0.5390789,0,1016.5996,554.3529,241.4225,-506.52325,27.63,45.04,2.907,85.2,32.2,999.00854,13.229543,0,-0.058
20/02/2024 14:00:00,6597,13.65,0.8093725,0,1008.185,549.25836,253.66965,-503.6849,28.69,48.12,2.215,88.8,36.48,998.87787,13.367285,0,-0.058
20/02/2024 15:00:00,6598,13.69,723.3391,0,929.2736,165.33371,97.00011,-894.4712,28.06,49.86,2.856,70.98,32.33,998.7156,13.407125,0,-0.058
20/02/2024 16:00:00,6599,13.66,921.3575,0,796.9338,48.094368,80.584785,-1001.7082,28.02,46.95,1.985,60.14,34.83,998.48126,13.318194,0,-0.058
20/02/2024 17:00:00,6600,13.64,839.91077,0,604.2779,48.462807,80.97668,-931.3278,27.11,59.05,2.969,21.79,34.97,998.5388,13.373994,0,-0.058
20/02/2024 18:00:00,6601,13.65,732.6346,0,387.16986,41.404987,76.5519,-836.1279,24.92,66.86,3.066,19.25,31.55,998.5662,13.26895,0,-0.062
20/02/2024 19:00:00,6602,13.64,7.6614757,0,154.12573,84.092606,116.66335,-343.08453,22.74,71.93,4.113,21.27,22.78,998.9695,13.141328,0,-0.078
20/02/2024 20:00:00,6603,13.43,0.38028497,0,14.124092,7.954138,15.319699,-23.08517,21.37,79.79,2.968,23.95,20.99,999.6723,13.058972,0,-0.062
20/02/2024 21:00:00,6604,13.7,0.001831469,0,0,0,0,0,19.91,84.9,2.37,27.64,17.63,1000.30255,12.797202,0,-0.074
20/02/2024 22:00:00,6605,13.67,0,0,0,0,0,0,19.48,86.4,1.219,23.16,17.35,1000.6165,12.579453,0,-0.062
20/02/2024 23:00:00,6606,13.64,0.00010730841,0,0,0,0,0,18.96,84.8,0.864,23.91,17.19,1000.6825,12.4135275,0,-0.062
21/02/2024 00:00:00,6607,13.63,0.034767926,0,0,0,0,0,18.41,88.7,0.457,264.6,33.68,1000.50854,12.273657,0,-0.064
21/02/2024 01:00:00,6608,13.68,0,0,0,0,0,0,17.75,89.8,0.519,250.9,19.29,1000.37354,12.11566,0,-0.064
21/02/2024 02:00:00,6609,13.65,0,0,0,0,0,0,17.66,88.9,0.448,249.9,15.47,1000.1335,11.9419155,0,-0.064
21/02/2024 03:00:00,6610,13.69,0,0,0,0,0,0,18.18,89.6,0.543,14.12,47.65,999.86847,11.804517,0,-0.066
21/02/2024 04:00:00,6611,13.64,0,0,0,0,0,0,19.01,88.8,1.955,16.87,23.05,999.6292,11.590064,0,-0.066
21/02/2024 05:00:00,6612,13.67,0,0,0,0,0,0,18.95,82.1,2.156,17.94,25.04,999.60236,11.707931,0,-0.064
21/02/2024 06:00:00,6613,13.69,0,0,0,0,0,0,18.95,74.88,2.414,16.78,24.77,999.7932,12.076679,0,-0.064
21/02/2024 07:00:00,6614,13.68,0,0,9.623085,5.268962,8.031637,-18.964798,19.21,80.1,1.627,17.87,29.19,1000.31964,12.371669,0,-0.064
21/02/2024 08:00:00,6615,13.66,0.94409937,0,214.23056,118.53622,216.88103,-414.53815,19.91,74.13,1.725,22.74,34.64,1001.05273,12.537998,0,-0.064
21/02/2024 09:00:00,6616,13.66,2.596739,0,436.53745,239.61794,329.34378,-469.4553,20.55,65.89,3.021,20.13,27.39,1001.23535,13.09419,0,-0.062
21/02/2024 10:00:00,6617,13.64,1.8183781,0,634.18634,345.59424,110.04422,-479.66086,22.13,61.23,2.354,27.7,57.45,1001.2245,13.315649,0,-0.062
21/02/2024 11:00:00,6618,13.39,1.3306088,0,820.99023,445.8891,98.67468,-497.66956,22.12,53.92,3.574,20.31,36.56,1001.1253,13.394579,0,-0.062
21/02/2024 12:00:00,6619,13.7,1.4677032,0,943.93414,513.1065,94.961945,-502.47348,22.67,50.7,4.921,22.03,24.82,1000.7683,13.426121,0,-0.062
21/02/2024 13:00:00,6620,13.66,0.8840332,0,1008.1616,549.59924,98.701805,-503.8495,23.28,51.08,4.803,20.46,29.41,1000.31586,13.3883,0,-0.062
21/02/2024 14:00:00,6621,13.66,0.9387422,0,1003.10284,547.3826,102.34217,-501.68994,23.59,49.63,5.138,20.49,30.38,1000.04895,13.381047,0,-0.062
21/02/2024 15:00:00,6622,13.54,1.0977201,0,934.15137,508.75336,98.36759,-499.3449,23.69,55.96,4.997,18.99,29.8,999.4845,13.274706,0,-0.062
21/02/2024 16:00:00,6623,13.65,1.7325591,0,801.7118,436.19604,100.40098,-491.0656,23.08,58.83,5.996,19.28,27.35,998.94617,13.204833,0,-0.066
21/02/2024 17:00:00,6624,13.67,1.9769787,0,595.54956,324.3603,98.10873,-466.15176,22.64,58.38,5.469,18.35,30.72,998.84454,13.106519,0,-0.072
21/02/2024 18:00:00,6625,13.64,2.7363002,0,387.25613,212.53786,103.18389,-426.16275,22.03,56,5.43,22.06,33.01,999.04376,13.066317,0,-0.066
21/02/2024 19:00:00,6626,13.66,1.5920855,0,152.04791,84.30343,127.159546,-329.3698,22.24,58.32,1.782,35.87,51.09,999.4516,13.080457,0,-0.078
21/02/2024 20:00:00,6627,13.69,0.52917266,0,12.39784,6.9831157,12.535222,-16.6603,20.05,65.62,0.921,34.34,46.67,999.6618,13.08537,0,-0.064
21/02/2024 21:00:00,6628,13.67,0,0,0,0,0,0,19.17,67.17,0.758,32.77,25.89,999.2831,12.929763,0,-0.064
21/02/2024 22:00:00,6629,13.67,0.009443775,0,0,0,0,0,18.12,69.5,1.38,27.32,47.56,1000.19714,12.937473,0,-0.064
21/02/2024 23:00:00,6630,13.55,0.02081925,0,0,0,0,0,18.12,70.48,1.294,12.79,46.35,1000.56146,12.891025,0,-0.064
22/02/2024 00:00:00,6631,13.63,0.03917042,0,0,0,0,0,18.63,65.56,2.386,270.2,48.29,1000.09564,12.783078,0,-0.068
22/02/2024 01:00:00,6632,13.68,0.13252538,0,0,0,0,0,18.65,63.57,3.235,273,46.74,999.7789,12.726818,0,-0.066
22/02/2024 02:00:00,6633,13.64,0.06386504,0,0,0,0,0,18.56,64.25,3.335,266.2,38.86,999.20056,12.662774,0,-0.068
22/02/2024 03:00:00,6634,13.69,0.26826838,0,0,0,0,0,17.83,73.97,2.05,274.5,44.92,997.9996,12.534519,0,-0.066
22/02/2024 04:00:00,6635,13.64,0.036282722,0,0,0,0,0,16.19,77.07,0.182,50.08,21.41,997.8539,12.447585,0,-0.064
22/02/2024 05:00:00,6636,13.67,0.08524231,0,0,0,0,0,14.71,82.5,0.503,221,38.67,997.84674,12.348855,0,-0.064
22/02/2024 06:00:00,6637,13.64,0.0076224473,0,0,0,0,0,14.36,82.6,0.257,203.9,28.1,997.7256,12.221722,0,-0.066
22/02/2024 07:00:00,6638,13.66,0,0,7.5202823,4.094274,6.831523,-10.829494,14.46,80,0.362,240,32.66,998.0025,12.169145,0,-0.064
22/02/2024 08:00:00,6639,13.52,0.6227468,0,156.16008,88.11711,178.67781,-296.40445,15.72,71.04,0.06,100.7,4.272,998.60986,12.221104,0,-0.068
22/02/2024 09:00:00,6640,13.69,2.4159365,0,368.32895,203.03961,301.45438,-374.11694,18.32,65.27,0.641,31.89,22.23,998.63184,12.777186,0,-0.066
22/02/2024 10:00:00,6641,13.64,1.3857778,0,626.068,341.19843,115.26872,-472.94812,19.9,56.03,1.491,26.8,21.23,998.5347,12.987903,0,-0.062
22/02/2024 11:00:00,6642,13.69,0.8971517,0,810.1993,439.74445,82.53275,-489.22107,22.32,48.56,1.057,20.86,55.15,998.21606,13.070014,0,-0.066
22/02/2024 12:00:00,6643,13.65,1.1280004,0,933.2223,506.5277,86.65639,-499.12094,23.73,42.36,1.488,12.45,59.85,997.9981,13.158863,0,-0.062
22/02/2024 13:00:00,6644,13.67,1.5962358,0,999.3422,544.2169,92.601524,-501.32993,24.4,49.18,2.96,26.18,27.46,997.5958,13.1716175,0,-0.062
22/02/2024 14:00:00,6645,13.66,1.348957,0,996.92676,543.7548,99.80194,-500.34692,23.96,51.44,5.224,23.8,23.02,997.3216,13.224957,0,-0.062
22/02/2024 15:00:00,6646,13.67,0.98243064,0,927.78235,505.0811,98.66709,-497.9146,23.8,48.75,5.331,23.15,21.58,997.1356,13.100175,0,-0.062
22/02/2024 16:00:00,6647,13.66,1.3558332,0,795.22296,432.51315,93.372734,-489.27084,24.49,50.39,5.432,24.12,21.79,996.6079,13.029242,0,-0.062
22/02/2024 17:00:00,6648,13.66,1.6099228,0,590.9352,322.31427,86.840256,-459.2847,23.79,50.65,5.999,25.27,20.9,996.62885,12.917502,0.003002153,-0.068
22/02/2024 18:00:00,6649,13.65,1.8273867,0,385.3327,211.7809,109.735535,-426.91678,24.24,48.46,4.829,23.36,20.64,996.6914,12.967829,0,-0.062
22/02/2024 19:00:00,6650,13.7,1.1043775,0,130.33815,72.54168,127.55523,-314.1592,22.76,53.32,4.007,30.36,20.32,996.77716,12.9552765,0,-0.074
22/02/2024 20:00:00,6651,13.64,0.3466559,0,11.245171,6.357473,11.941596,-12.897113,21.67,53.1,1.978,297.8,67.34,996.9921,12.916104,0,-0.066
22/02/2024 21:00:00,6652,13.69,0.1139612,0,0,0,0,0,21.48,56.82,3.127,266.4,38.52,997.12537,12.831034,0,-0.066
22/02/2024 22:00:00,6653,13.64,0.17040566,0,0,0,0,0,20.48,55.81,3.505,268.6,39.31,997.40155,12.782432,0,-0.07
22/02/2024 23:00:00,6654,13.63,0.18725306,0,0,0,0,0,19.97,54.11,2.917,267.8,36.51,997.30054,12.71512,0,-0.068
23/02/2024 00:00:00,6655,13.63,0.038738314,0,0,0,0,0,19.96,60.31,3.651,264.2,34.38,996.6003,12.608846,0,-0.078
23/02/2024 01:00:00,6656,13.69,0.15014377,0,0,0,0,0,18.48,61.48,0.179,282.5,35.25,996.1473,12.522963,0,-0.08
23/02/2024 02:00:00,6657,13.66,0.035526335,0,0,0,0,0,17.45,70.79,0.169,29.1,7.704,995.6544,12.424924,0,-0.068
23/02/2024 03:00:00,6658,13.66,0.06671976,0,0,0,0,0,15.68,75.49,0.138,200.8,14.68,995.1416,12.272729,0,-0.078
23/02/2024 04:00:00,6659,13.41,0.00096631044,0,0,0,0,0,14.71,79.55,0.131,203.8,14.82,994.4789,12.104577,0,-0.068
23/02/2024 05:00:00,6660,13.61,0.00010737294,0,0,0,0,0,14.24,80.8,0.048,241.4,18.77,994.11206,11.951201,0,-0.068
23/02/2024 06:00:00,6661,13.66,0,0,0,0,0,0,13.97,81.8,0.066,195.5,8.32,994.25323,11.896486,0,-0.068
23/02/2024 07:00:00,6662,13.66,0.0003221188,0,6.586863,3.539496,5.9206324,-8.06132,13.37,82.4,0.146,206.5,11.56,994.5383,11.862299,0,-0.07
23/02/2024 08:00:00,6663,13.68,0.22761995,0,149.0394,85.157845,169.28777,-283.2445,15.76,68.63,0.048,174.3,6.998,994.6479,11.825453,0,-0.068
23/02/2024 09:00:00,6664,13.68,0.5706939,0,391.51398,216.97429,119.9937,-412.38074,19.13,56.43,0.429,90,13.62,994.4014,12.300963,0,-0.07
23/02/2024 10:00:00,6665,13.65,0.6867313,0,611.23444,335.44208,65.773605,-459.65103,22.24,45.68,0.74,60.04,26.56,993.9406,12.551766,0,-0.066
23/02/2024 11:00:00,6666,13.65,1.1536249,0,801.4218,436.50592,73.35713,-483.5297,24.68,44.2,0.979,45.15,31.56,993.37964,12.663962,0,-0.068
23/02/2024 12:00:00,6667,13.67,0.758056,0,918.65656,499.4501,75.08299,-491.89764,26.35,37.74,0.959,59.46,40.23,992.78394,12.706164,0,-0.062
23/02/2024 13:00:00,6668,13.64,0.8659366,0,987.7942,537.85297,80.49893,-497.0857,27.94,30.38,1.961,72.36,36.83,992.2843,12.680256,0,-0.062
23/02/2024 14:00:00,6669,13.65,1.7884711,0,978.5641,533.2551,91.62499,-493.0615,27.23,42.86,3.683,34.41,34.12,991.8244,12.789991,0,-0.062
23/02/2024 15:00:00,6670,13.66,1.097214,0,903.8479,492.49567,92.92507,-486.043,26.58,44.79,3.166,22.24,33.05,991.5375,12.670235,0,-0.062
23/02/2024 16:00:00,6671,13.69,1.3005042,0,780.53186,425.7152,84.35085,-480.7043,25.77,44.86,3.3,21.64,29.28,991.38055,12.64009,0,-0.062
23/02/2024 17:00:00,6672,13.69,1.4719148,0,596.0505,325.11197,72.47036,-462.9835,25.6,45.17,2.82,24.46,25.44,991.51373,12.574698,0,-0.066
23/02/2024 18:00:00,6673,13.67,2.329915,0,375.08212,206.88773,160.8455,-417.24573,24.64,52.05,3.382,22.82,23.9,991.6109,12.541884,0,-0.062
23/02/2024 19:00:00,6674,13.67,1.3510202,0,135.50072,75.96775,137.69054,-316.64136,21.59,69.29,4.617,19.68,23.86,992.1869,12.53359,0,-0.068
23/02/2024 20:00:00,6675,13.54,0.37453765,0,9.558105,5.433469,10.538435,-2.8511996,19.47,81.1,3.069,19.59,27.63,992.9537,12.356676,0,-0.066
23/02/2024 21:00:00,6676,13.67,0,0,0,0,0,0,18.49,81.6,3.134,21.02,21,993.3683,12.089332,0,-0.068
23/02/2024 22:00:00,6677,13.65,0,0,0,0,0,0,18.13,83,2.584,21.96,20.17,993.84546,11.960391,0,-0.068
23/02/2024 23:00:00,6678,13.64,0.0032190396,0,0,0,0,0,17.56,86,0.564,26.83,16.68,994.5822,11.932857,0,-0.066
24/02/2024 00:00:00,6679,13.69,0,0,0,0,0,0,17.01,86.6,0.061,249.1,8.89,995.1416,11.874268,0,-0.064
